,Nom,Adresse,Code_Postal,Ville,Telephone,Site_Internet,Style_Culinaire,Note,Suggestion,Prestation,Horaires,Longitude,Latitude
41,Les Papilles,zone artisanale Du Grand Bois rte Thonon,74100,ANNEMASSE,04 50 37 60 73,www.les-papilles.com,Restaurant français,5.0,,Accès aux personnes à mobilité réduite / Facilités bébés / Climatisation / Repas de groupes / Parking / Animaux acceptés / Wi-fi,"['Lundi', '12h00 - 14h00', '19h00 - 22h30', 'Mardi', '12h00 - 14h00', '19h00 - 22h30', 'Mercredi', '12h00 - 14h00', '19h00 - 22h30', 'Jeudi', '12h00 - 14h00', '19h00 - 22h30', 'Vendredi', '12h00 - 14h00', '19h00 - 22h30', 'Samedi', '12h00 - 14h00', '19h00 - 22h30', 'Dimanche']",46.197246,6.2676940000000005
42,Aux Petits Oignons,10 chem Club,74300,ARÂCHES LA FRASSE,04 50 90 36 93,http://www.apo74.fr,restaurant français,4.0,,"Plat du jour, burger et salade repas à 16 € le midi en semaine / terrasse / Bar salon / repas d'affaire / Réception (de 10 à 40 personnes) / Bon cadeau / facilité bébé / salle privée / Accès aux personnes à mobilité réduite / repas de groupe / menu de fêtes / Menu découverte à 30 €, Menu Terroir à 38 €, Menu Gourmand à 43 € / plat à emporter / restaurant végétarien / fait maison / animaux acceptés / repas d'anniversaire / anglais parlé / parking / Repas, forfait de groupe / restaurant repas de groupe / accès handicapés","['Lundi', '11h45 - 14h15', '18h45 - 21h45', 'Mardi', '11h45 - 14h15', '18h45 - 21h45', 'Mercredi', '11h45 - 14h15', '18h45 - 21h45', 'Jeudi', '11h45 - 14h15', '18h45 - 21h45', 'Vendredi', '11h45 - 14h15', '18h45 - 21h45', 'Samedi', '11h45 - 14h15', '18h45 - 21h45', 'Dimanche', '11h45 - 14h15', '18h45 - 21h45']",,
43,Le Poisson Rouge,20 prom Seines,74320,SEVRIER,04 50 52 40 48,www.opoissonrouge.com,Restaurant français,1.0,,"Cuisine traditionnelle / Poissons et fruits de mer / Espace privatisable / Facilités bébés / restaurant avec terrasse / Repas de groupes / terrasse / Grande terrasse / Langue parlée : anglais / Parking / Menus pour enfants / Organisation de mariages, de communions, de séminaires et autres","['Lundi', '10h00 - 14h00', '18h00 - 01h00', 'Mardi', '10h00 - 14h00', '18h00 - 01h00', 'Mercredi', '10h00 - 14h00', '18h00 - 01h00', 'Jeudi', '10h00 - 14h00', '18h00 - 01h00', 'Vendredi', '10h00 - 14h00', '18h00 - 01h00', 'Samedi', '10h00 - 14h00', '18h00 - 01h00', 'Dimanche', '10h00 - 14h00', '18h00 - 01h00']",45.867389,6.143355000000001
44,L'Estaminet,8 r Ste Claire,74000,ANNECY,04 50 45 88 83,https://www.lestaminet-annecy.fr,Restaurant français,5.0,Salade végétarienne / La Salade A'rvi Pa / Le Parmentier de canard confit et son escalope de Foie Gras chaud / Le Tartare de Bœuf préparé / Les filets de Perche ou Fera Meunière / La quenelle de Brochet gratinée,"Climatisation / Restaurant / Terrasse / Repas de groupes / restaurant avec terrasse / Service en salle / Animaux acceptés / Menus enfants / Langue parlée : anglais / Restaurants  / Cafés, bars ","['Lundi', 'Mardi', '09h00 - 00h00', 'Mercredi', '09h00 - 00h00', 'Jeudi', '09h00 - 00h00', 'Vendredi', '09h00 - 00h00', 'Samedi', '09h00 - 01h00', 'Dimanche', '08h30 - 18h00']",45.898410999999996,6.125102
45,McDonald's Sevrier,RN 508 rte Albertville,74320,SEVRIER,04 50 52 65 86,www.restaurants.mcdonalds.fr,fast food,3.0,,Climatisation / Accès handicapés / Les Desserts / Les Boissons / Facilités bébés / L'Happy anniversaire / L'offre McCafé / McDrive / Les Sandwichs / Vente à emporter / Les Salades / Hamburger / Commande en ligne / Burger / L'offre Happy Meal / Wifi / Les Menus / Fast Food / burger / Restauration rapide  / Restaurants ,"['Lundi', '10h00 - 23h00', 'Mardi', '10h00 - 23h00', 'Mercredi', '10h00 - 23h00', 'Jeudi', '10h00 - 23h00', 'Vendredi', '10h00 - 23h00', 'Samedi', '08h00 - 23h00', 'Dimanche', '10h00 - 23h00']",45.878558,6.141673
46,Restaurant les Pêcheurs,307 chem la Renouillere,74140,SCIEZ,04 50 72 62 21,https://www.restaurant-les-pecheurs.fr,Restaurant poisson,5.0,,"Restaurant familial, panoramique / Repas d'affaire, de fête, d'anniversaire / repas de fêtes / plage privée / repas d'affaire / menu de fêtes / Terrasse les pieds dans l'eau / salle privée / repas d'anniversaire / Accès aux personnes à mobilité réduite / restaurant repas de groupe / terrasse / parking / repas de groupe / accès handicapés / animaux acceptés / repas d'entreprises / Stationnement gratuit sur parking privé / Restaurants  / Restaurants avec terrasse ",,,
47,TAJ MAHAL,20 Grande Rue,74160,SAINT JULIEN EN GENEVOIS,04 50 35 11 03,http://www.taj-mahal-restaurant.fr,Restaurant indien,1.0,,Spécialités pakistanaises / Terrasse / Plats à emporter / Parking / Spécialités indiennes / Repas de groupes / Restaurants  / Restaurants indiens ,"['Lundi', '12h00 - 14h00', '19h00 - 22h30', 'Mardi', '12h00 - 14h00', '19h00 - 22h30', 'Mercredi', '12h00 - 14h00', '19h00 - 22h30', 'Jeudi', '12h00 - 14h00\n ', '19h00 - 22h30', 'Vendredi', '12h00 - 14h00', '19h00 - 22h30', 'Samedi', '12h00 - 14h00', '19h00 - 22h30', 'Dimanche', '12h00 - 14h00', '19h00 - 22h30']",,
48,Le T Quatre,8 pl Notre Dame,74000,ANNECY,04 50 51 41 10,http://www.let4restaurant.fr,restaurant français,5.0,,Formule du jour / plat du jour / repas d'entreprises / animaux acceptés / bar à vin / repas d'anniversaire / réservation de table possible / accès wi-fi / apéritif dînatoire / climatisation / repas de groupe,"['Lundi', 'Mardi', '12h00 - 14h00', '19h00 - 22h00', 'Mercredi', '12h00 - 14h00', '19h00 - 22h00', 'Jeudi', '12h00 - 14h00', '19h00 - 22h00', 'Vendredi', '12h00 - 14h00', '19h00 - 22h00', 'Samedi', '12h00 - 14h00', '19h00 - 22h00', 'Dimanche']",,
49,Le Refuge,2615 rte Leutaz,74120,MEGÈVE,04 50 21 23 04,www.refuge-megeve.com,Restaurant savoyard,5.0,,"Facilités bébés / Livraison à domicile / Soirée jazz / Langue parlée : anglais / Terrasse ensoleillée / Parking / Repas de groupe / Animaux acceptés / Restaurants  / Restaurants gastronomiques  / Fermes auberges  / Restaurants pour réceptions, pour séminaires ","['Lundi', '12h00 - 15h00', '19h00 - 22h00', 'Mardi', '12h00 - 15h00', '19h00 - 22h00', 'Mercredi', '12h00 - 15h00', '19h00 - 22h00', 'Jeudi', '12h00 - 15h00', '19h00 - 22h00', 'Vendredi', '12h00 - 15h00', '19h00 - 22h00', 'Samedi', '12h00 - 15h00', '19h00 - 22h00', 'Dimanche', '12h00 - 15h00', '19h00 - 22h00']",45.823589,6.5999929999999996
50,L'Atelier de Jacky,Devant le Nant,74360,LA CHAPELLE D'ABONDANCE,04 50 71 04 29,http://www.atelier-jacky.fr/,restaurant savoyard,5.0,,"Diplômé de l'école hôtelière de Thonon les Bains / fondue / spécialités savoyardes / terrasse / Menu du jour / Bar avec terrasse / facilité bébé / Cuisine élaboré / menu de fêtes / repas de groupe / repas de groupe sur réservation / parking / raclette / tartiflette / Repas de groupes sur réservation / Spécialité savoyarde fondue, berthoud, raclette... / Restaurants  / Cafés, bars ",,,
51,La Strada,24 r Euro,74960,MEYTHET,04 50 22 34 63,https://www.restaurant-strada-meythet.fr,Restaurant italien,5.0,,"Accueil de groupes sur réservation / Wi-fi / Langues parlées : anglais, italien / Accès aux personnes à mobilité réduite / Terrasse / Restaurants  / Pizzerias ","['Lundi', '12h00 - 14h00', 'Mardi', '12h00 - 14h00', 'Mercredi', '12h00 - 14h00', 'Jeudi', '12h00 - 14h00', '19h00 - 22h00', 'Vendredi', '12h00 - 14h00', '19h00 - 22h00', 'Samedi', '12h00 - 14h00', '19h00 - 22h00\n ', 'Dimanche', '12h00 - 14h00']",45.921872,6.090249
52,McDonald's Seynod,Centre Cial Géant Casino rn 201,74600,SEYNOD,04 50 10 95 46,www.restaurants.mcdonalds.fr,fast food,1.0,,L'offre Happy Meal / Les Salades / Burger / Commande en ligne / Wifi / Hamburger / Les Menus / Fast Food / Les Boissons / McDrive / Les Sandwichs / Facilités bébés / Climatisation / Les Desserts / L'Happy anniversaire / Vente à emporter / L'offre McCafé / Accès handicapés / burger / Restauration rapide  / Restaurants ,"['Lundi', '10h30 - 22h30', 'Mardi', '10h30 - 22h30', 'Mercredi', '10h30 - 22h30', 'Jeudi', '10h30 - 22h30', 'Vendredi', '10h30 - 23h30', 'Samedi', '10h30 - 23h30', 'Dimanche', '10h30 - 22h30']",45.876746000000004,6.089057
53,McDonald's Etrembières,Lieu dit Aux Poses Shopping Etrembières,74100,ETREMBIÈRES,04 50 43 99 66,www.restaurants.mcdonalds.fr,fast food,1.0,,Accès handicapés / Les Desserts / Les Sandwichs / L'Happy anniversaire / Climatisation / Les Boissons / Wifi / Facilités bébés / Burger / Fast Food / Les Salades / Commande en ligne / Vente à emporter / Les Menus / Hamburger / L'offre Happy Meal / McDrive / L'offre McCafé / burger / Restauration rapide  / Restaurants ,"['Lundi', '08h30 - 01h00', 'Mardi', '08h30 - 01h00', 'Mercredi', '08h30 - 01h00', 'Jeudi', '08h30 - 01h00', 'Vendredi', '08h30 - 01h00', 'Samedi', '08h30 - 01h00', 'Dimanche', '08h30 - 01h00']",46.180240000000005,6.230926999999999
54,Restaurant Le Verdoyant,Lac Montriond,74110,MONTRIOND,04 50 79 21 96,plus.google.com,Restaurant savoyard,5.0,,Facilités bébés / Parking / Repas de groupe / Animaux acceptés / Terrasse,"['Lundi', '12h00 - 14h30', '18h30 - 23h00', 'Mardi', '12h00 - 14h30', '18h30 - 23h00', 'Mercredi', 'Jeudi', '12h00 - 14h30', '18h30 - 23h00', 'Vendredi', '12h00 - 14h30\n ', '18h30 - 23h00', 'Samedi', '12h00 - 14h30', '18h30 - 23h00', 'Dimanche', '12h00 - 14h30', '18h30 - 23h00']",46.208987,6.720375
55,Le Grenier,372 Charlet Straton,74400,ARGENTIÈRE,04 50 54 06 00,restaurant-legrenier.com,Restaurant savoyard,5.0,"Celle du Fournil: Pommes sautées au beurre salé, cannelle, miel, calvados / La coupe à Guy: 2 boules poire, eau de vie de poire / La Yaute : Salade verte, toast de Chèvre chaud, jambon, miel, olives / L'Assiette de charcuteries italiennes : Jambon cru mattonella, coppa, speck, pancetta al barolo, jambon blanc / Quenelles de Féra, sauce à la bisque d'écrevisses du Léman, légumes / La Croute de Nina : Pain, raclette fermière, chanterelles, Chignin et ail","Wi-fi / Service continu / Animaux acceptés / Menu ouvrier / Accès aux personnes à mobilité réduite / Parking, terrasse","['Lundi', '07h30 - 21h00', 'Mardi', '07h30 - 21h00', 'Mercredi', 'Jeudi', '07h30 - 21h00', 'Vendredi', '07h30 - 21h00', 'Samedi', '07h30 - 21h00', 'Dimanche', '07h30 - 21h00']",,
56,Restaurant Les Jardins De Léman,Grande Rue,74140,YVOIRE,04 50 72 80 32,http://www.restaurant-yvoire.fr,Restaurant français,5.0,,Animaux acceptés / Spécialité de poisson du lac Léman / Terrasse,"['Lundi', '12h00 - 14h30', '19h00 - 22h00', 'Mardi', '12h00 - 14h30', '19h00 - 22h00', 'Mercredi', 'Jeudi', '12h00 - 14h30', '19h00 - 22h00', 'Vendredi', '12h00 - 14h30', '19h00 - 22h00', 'Samedi', '12h00 - 14h30', '19h00 - 22h00', 'Dimanche', '12h00 - 14h30', '19h00 - 22h00']",46.370249,6.325826
57,Restaurant Vincent Favre Félix,15 chem Abbaye,74940,ANNECY LE VIEUX,04 50 01 08 88,www.restaurant-vff.com,,,"Foie gras, Chocolat, Cèpes / Pomme de terre de région, Jus de volaille, Truffe / Céleri rave, Vin jaune, Noisette du Piémont / Lotte, Acha des montagnes, Escargots de Poisy / Carotte, Orange, Safran / Chocolat, Banane/avocat, Passion",parking / animaux acceptés / terrasse / réception de mariage / traiteur / événement privé / table créative / accès aux personnes à mobilité réduite,"['Lundi', 'Mardi', '12h00 - 13h45', ' 19h30 - 21h00', 'Mercredi', '12h00 - 13h45', '19h30 - 21h00', 'Jeudi', '12h00 - 13h45', '19h30 - 21h00', 'Vendredi', '12h00 - 13h45', '19h30 - 21h00', 'Samedi', '12h00 - 13h45', '19h30 - 21h00', 'Dimanche']",,
58,Restaurant A19,Zac Des Erables 2 all Chênes,74100,VÉTRAZ MONTHOUX,09 87 37 44 40,http://lea19.site-solocal.com,,,,cuisine française / bar / plat à emporter / repas d'entreprises / repas d'anniversaire / parking / karaoké / Cuisine du terroir / climatisation / restaurant bio / Restaurant viande / brasserie / Repas d'entreprise / Burger / Crêpe sans gluten / Produit local,"['Lundi', '11h00 - 14h30\n ', 'Mardi', '11h00 - 14h30', 'Mercredi', '11h00 - 14h30', 'Jeudi', '11h00 - 14h30', '19h00 - 22h00', 'Vendredi', '11h00 - 14h30', '19h00 - 22h00', 'Samedi', '11h00 - 14h30', '19h00 - 22h00', 'Dimanche']",,
59,McDonald's Scionzier,12 r Industrie,74950,SCIONZIER,04 50 89 73 41,www.restaurants.mcdonalds.fr,fast food,1.0,,Wifi / Burger / L'offre Happy Meal / Hamburger / Les Salades / L'Happy anniversaire / Vente à emporter / Accès handicapés / Les Sandwichs / Les Desserts / Facilités bébés / Fast Food / L'offre McCafé / McDrive / Climatisation / Les Menus / Commande en ligne / Les Boissons / burger / Restauration rapide  / Restaurants ,"['Lundi', '10h30 - 22h30', 'Mardi', '10h30 - 22h30', 'Mercredi', '10h30 - 22h30', 'Jeudi', '10h30 - 22h30', 'Vendredi', '10h30 - 22h30', 'Samedi', '10h30 - 23h00', 'Dimanche', '10h30 - 22h30']",46.066990000000004,6.554719
60,L'ASTI,17 av Cran,74000,ANNECY,04 50 67 08 57,www.restaurant-pizzeria-annecy.fr,Restaurant français,5.0,,"Accès aux personnes à mobilité réduite / plat à emporter / Climatisation / Terrasse couverte / repas de groupes, d'anniversaire / Parking / Wi-fi / Restaurants  / Pizzerias ","['Lundi', '07h30 - 15h00', '18h00 - 22h00', 'Mardi', '07h30 - 15h00', '18h00 - 22h00', 'Mercredi', '07h30 - 15h00', '18h00 - 22h00', 'Jeudi', '07h30 - 15h00', '18h30 - 23h00', 'Vendredi', '07h30 - 15h00', '18h30 - 23h00', 'Samedi', '10h00 - 15h00', '18h30 - 23h00', 'Dimanche']",45.905561,6.118968
61,McDonald's Rumilly,r Forts,74150,RUMILLY,04 50 02 37 44,www.restaurants.mcdonalds.fr,Restauration rapide,5.0,,Wifi / L'offre Happy Meal / Les Salades / Vente à emporter / Les Menus / Hamburger / Les Sandwichs / Les Desserts / McDrive / Accès handicapés / L'offre McCafé / Fast Food / Facilités bébés / Les Boissons / Climatisation / Commande en ligne / L'Happy anniversaire / Burger / burger / Restauration rapide  / Restaurants ,"['Lundi', '10h30 - 22h30', 'Mardi', '10h30 - 22h30', 'Mercredi', '10h30 - 22h30', 'Jeudi', '10h30 - 22h30', 'Vendredi', '10h30 - 23h00', 'Samedi', '10h30 - 23h00', 'Dimanche', '10h30 - 22h30']",45.859215999999996,5.9431769999999995
62,Café de Balme,309 rte des Grottes de Balme,74300,MAGLAND,04 50 91 26 31,www.cafedebalme.com,,,,"repas d'entreprises / agencement d'appartement / Cours de cuisine / Coq au vin / Cuisine traditionnelle française / Tartes / Bœuf bourguignon / Pot-au-feu / Café Balme / architecte d'intérieur pour home staging / repas d'affaire / Blanquette de veau / architecte d'intérieur designer / Poule au pot / Desserts / Restaurants  / Vente, installation de cuisines  / Architectes d'intérieur  / Décorateurs ","['Lundi', 'Mardi', '09h00 - 18h00\n ', 'Mercredi', '09h00 - 18h00', 'Jeudi', '09h00 - 18h00', 'Vendredi', '09h00 - 18h00', 'Samedi', '09h00 - 18h00', 'Dimanche']",,
63,Auberge du Lac,2 rte Port,74290,VEYRIER DU LAC,04 50 60 10 15,www.restaurant-aubergedulac.com,Restaurant français,1.0,,Accès aux personnes à mobilité réduite / Facilités bébés / Terrasse couverte / Langue parlée : anglais / Repas de groupes / Location de chambres / Animaux acceptés / Menu enfants / Wi-fi,"['Lundi', 'Mardi', 'Mercredi', '12h00 - 14h30', '19h00 - 21h30', 'Jeudi', '12h00 - 14h30', '19h00 - 21h30', 'Vendredi', '12h00 - 14h30', '19h00 - 21h30', 'Samedi', '12h00 - 14h30', '19h00 - 21h30', 'Dimanche', '12h00 - 14h30', '19h00 - 21h30']",45.881834999999995,6.174564
64,McDonald's Bonneville,av Charles de Gaulle,74130,BONNEVILLE,04 50 97 88 74,www.restaurants.mcdonalds.fr,fast food,1.0,,Accès handicapés / Les Boissons / McDrive / Les Salades / Commande en ligne / Hamburger / Les Menus / Vente à emporter / L'offre McCafé / Fast Food / L'offre Happy Meal / Les Sandwichs / Facilités bébés / Climatisation / Burger / Wifi / Les Desserts / L'Happy anniversaire / burger / Restauration rapide  / Restaurants ,"['Lundi', '09h00 - 00h00', 'Mardi', '09h00 - 00h00', 'Mercredi', '09h00 - 00h00', 'Jeudi', '09h00 - 00h00', 'Vendredi', '09h00 - 01h00', 'Samedi', '09h00 - 01h00', 'Dimanche', '09h00 - 00h00']",46.073240000000006,6.408542
65,Le Ciselin Patrice,8 r Pré d'Avril,74940,ANNECY LE VIEUX,04 50 09 93 77,wwww.restaurant-le-ciselin.fr,cuisine française,5.0,,fait maison / animaux acceptés / terrasse / parking / facilité bébé / restaurant repas de groupe,"['Lundi', 'Mardi', '12h00 - 14h00', '19h00 - 22h00', 'Mercredi', '12h00 - 14h00', '19h00 - 22h00', 'Jeudi', '12h00 - 14h00', '19h00 - 22h00', 'Vendredi', '12h00 - 14h00', '19h00 - 22h00', 'Samedi', '12h00 - 14h00', '19h00 - 22h00', 'Dimanche']",,
66,Boussole (La),691 rte Albertville,74320,SEVRIER,04 50 52 40 59,www.hotel-beauregard.com,Restaurant français,5.0,"Ballotine de Foie Gras mi-cuit, / Ravioles de la Closette / Assiette du jardin / Pavé de Cabillaud rôti / La Charrette Savoyarde / Mont-Blanc Déstructuré","Hôtel / Restaurant / Cuisine gastronomique / Cuisine traditionnelle / terrasse / restaurant repas de groupe / Restaurants  / Hôtels  / Résidences de tourisme, résidences hôtelières  / Organisation de séminaires, de congrès ","['Lundi', '12h00 - 14h00', '19h15 - 23h00', 'Mardi', '12h00 - 14h00', '19h15 - 23h00', 'Mercredi', '12h00 - 14h00', '19h15 - 23h00', 'Jeudi', '12h00 - 14h00', '19h15 - 23h00\n ', 'Vendredi', '12h00 - 14h00', '19h15 - 23h00', 'Samedi', '12h00 - 14h00', '19h15 - 23h00', 'Dimanche', '12h00 - 14h00', '19h15 - 23h00']",,
67,Chez Ingalls,29 r Vaugelas,74000,ANNECY,04 50 45 25 96,http://www.chezingalls.fr,cuisine française,4.0,"Véritable tresse de Mozzarella Italienne / Sashimi de Saumon gravlax à la façon du chef / Burger à la cowboy, pulled pork, oignons rouges, oignons frits, vieux comté, cornichons , frites et salade verte / Truite de nos lacs, cuite à l’unilatérale, pommes grenailles, épinards et jus vert","restaurant végétarien / animaux acceptés / terrasse / repas d'anniversaire / restaurant repas de groupe / menu de fêtes / repas de groupe / climatisation / Restaurant / Restaurants  / Restaurants pour réceptions, pour séminaires ","['Lundi', '12h00 - 14h00', '19h30 - 22h00', 'Mardi', '12h00 - 14h00', '19h30 - 22h00', 'Mercredi', '12h00 - 14h00', '19h30 - 22h00', 'Jeudi', '12h00 - 14h00', '19h30 - 22h00', 'Vendredi', '12h00 - 14h00', '19h30 - 22h30', 'Samedi', '12h00 - 14h00', '19h30 - 22h30', 'Dimanche', '12h00 - 14h00']",,
68,Restaurant L'Abri-Cotier,49 ch du Ponton Angon,74290,TALLOIRES,04 50 60 70 45,www.espace-lac.com,Cuisine française,2.0,,restaurant pour réception / Espace privatisable / Accès wi-fi / brunch / Repas de groupes / Parking / Accès aux personnes à mobilité réduite / Facilités bébés / Séminaires / Restaurant / Accès bateaux / Animaux acceptés / Terrasse,"['Lundi', '12h00 - 15h00', '19h00 - 23h00', 'Mardi', 'Mercredi', '12h00 - 15h00', '19h00 - 23h00', 'Jeudi', '12h00 - 15h00', '19h00 - 23h00', 'Vendredi', '12h00 - 15h00', '19h00 - 23h00', 'Samedi', '12h00 - 15h00', '19h00 - 23h00', 'Dimanche', '12h00 - 15h00', '19h00 - 23h00']",,
69,Auberge Du Bois Prin,69 chem Hermine,74400,CHAMONIX MONT BLANC,04 50 53 33 51,www.boisprin.com,,,,restaurant gastronomique / Animaux acceptés / Terrasse / Accès pour les personnes à mobilité réduite / facilités pour bébés / aire de jeux / restaurant pour séminaires / Repas de groupes / Parking / accès internet / service de réception et de conciergerie / sauna / wi-fi / accueil de groupes / SPA / hôtel de charme / Hôtels  / Restaurants ,"['Lundi', '19h00 - 21h30', 'Mardi', '19h00 - 21h30', 'Mercredi', '19h00 - 21h30', 'Jeudi', '12h00 - 14h00', '19h00 - 21h30', 'Vendredi', '12h00 - 14h00', '19h00 - 21h30', 'Samedi', '12h00 - 14h00', '19h00 - 21h30', 'Dimanche', '12h00 - 14h00\n ', '19h00 - 21h30']",,
70,Le Chalet Des Bachais SARL CHALET DES BACHAIS,5093 rte Cry Cuchet,74920,COMBLOUX,04 50 93 36 06,,restaurant savoyard,5.0,,animaux acceptés / terrasse / restaurant repas de groupe / accès handicapés,"['Lundi', '12h00 - 14h00', '19h00 - 22h00', 'Mardi', '12h00 - 14h00', '19h00 - 22h00', 'Mercredi', '12h00 - 14h00', '19h00 - 22h00', 'Jeudi', '12h00 - 14h00', '19h00 - 22h00', 'Vendredi', '12h00 - 14h00', '19h00 - 22h00', 'Samedi', '12h00 - 14h00', '19h00 - 22h00\n ', 'Dimanche', '12h00 - 14h00', '19h00 - 22h00']",,
