;Nom;Adresse;Code_Postal;Ville;Telephone;Site_Internet;Style_Culinaire;Note;Suggestion;Prestation;Horaires;Longitude;Latitude
1023;Le Lorenzo;Centre Urbain Sophia Antipolis r Calendal;06560;VALBONNE;04 93 65 21 66;http://lelorenzo.free.fr;;;;;;;
1024;GRILLE;pl Gare du Sud;06000;NICE;04 93 17 44 06;;;;;;;;
1025;Sun Sea Club STE ANNE FLO;Maison Giobergia 252 av Doct Maurice Donat;06700;SAINT LAURENT DU VAR;04 93 14 07 21;;;;;animaux acceptés / terrasse / parking / restaurant repas de groupe / accès handicapés / climatisation;['Lundi', '08h00 - 19h00', 'Mardi', '08h00 - 19h00', 'Mercredi', '08h00 - 19h00', 'Jeudi', '08h00 - 19h00', 'Vendredi', '08h00 - 19h00', 'Samedi', '08h00 - 19h00', 'Dimanche'];;
1026;Le 86;86 prom Plage;06800;CAGNES SUR MER;04 93 31 04 53;;;;;plat à emporter / animaux acceptés / terrasse / livraison à domicile / service continu / accès handicapés / sandwicherie / brasserie;['Lundi', '08h00 - 17h00', 'Mardi', '08h00 - 17h00', 'Mercredi', '08h00 - 17h00', 'Jeudi', '08h00 - 17h00', 'Vendredi', '08h00 - 17h00', 'Samedi', '08h00 - 17h00', 'Dimanche'];43.657505;7.166527
1027;Chez Kim;7 r Gén Bérenger;06800;CAGNES SUR MER;04 93 08 64 50;www.facebook.com;;;;;;;
1028;Golden Pizza;4 r Cigalière;06800;CAGNES SUR MER;04 93 20 47 02;www.facebook.com;;;;;;;
1029;Papilla;3 r Opéra;06000;NICE;04 93 96 18 38;http://www.papilla.fr;;;;Italienne  / Restaurants  / Glaciers ;['Lundi', '09h00 - 12h30', '13h00 - 19h00', 'Mardi', '09h00 - 12h30', '13h00 - 19h00', 'Mercredi', '09h00 - 12h30', '13h00 - 19h00', 'Jeudi', '09h00 - 12h30', '13h00 - 19h00', 'Vendredi', '09h00 - 12h30\n ', '13h00 - 19h00', 'Samedi', '09h00 - 12h30', '13h00 - 19h00', 'Dimanche', '09h00 - 12h30', '13h00 - 19h00'];;
1030;A Et W William;A 0 17 bd Carnot;06300;NICE;04 93 89 67 92;;;;;;;;
1031;Bacchus Café;17 r Mimont;06400;CANNES;04 93 68 17 66;www.bacchus-cafe.fr;;;;Animaux acceptés / Climatisation / Wifi / Facilité bébé / Plat à emporter / Accès handicapés / Terrasse;['Lundi', '07h45 - 15h30', 'Mardi', '07h45 - 15h30', 'Mercredi', '07h45 - 15h30', 'Jeudi', '07h45 - 15h30', 'Vendredi', '07h45 - 15h30', 'Samedi', '07h45 - 15h30', 'Dimanche'];;
1032;L'APERIKIF;9 pl Commdt Maria;06400;CANNES;04 92 59 05 59;;;;;;;;
1033;M V F Cafe Des Potiers;1750 chem St Bernard;06220;VALLAURIS;09 82 21 29 04;;;;;Bar  / Cafés, bars  / Restaurants ;['Lundi', '08h00 - 20h00', 'Mardi', '08h00 - 20h00', 'Mercredi', '08h00 - 20h00', 'Jeudi', '08h00 - 20h00', 'Vendredi', '08h00 - 20h00', 'Samedi', '08h00 - 20h00', 'Dimanche'];43.592587;7.056472
1034;Giallo;280 rte St Antoine;06200;NICE;06 52 12 50 68;;;;;Chef à domicile / Restaurant repas de groupes / Plat à emporter;;;
1035;Viric;83 av Simone Veil;06200;NICE;04 92 07 00 69;;;;;terrasse;;;
1036;La Petite Escale;30 r Fourmillière;06600;ANTIBES JUAN LES PINS;09 87 39 94 98;;;;;;;;
1037;UMI Restaurant;20 qu Lunel;06300;NICE;04 93 14 41 14;www.umirestaurant.fr;;;;Cafés, bars  / Restaurants ;['Lundi', 'Mardi', '19h00 - 02h30', 'Mercredi', '19h00 - 02h30', 'Jeudi', '19h00 - 02h30', 'Vendredi', '19h00 - 02h30', 'Samedi', '19h00 - 02h30', 'Dimanche'];;
1038;Le Sarment;5 Bis av Nice;06800;CAGNES SUR MER;04 93 20 56 16;;;;;animaux acceptés / terrasse / parking / Zone fumeur / restaurant repas de groupe / climatisation;['Lundi', '11h00 - 14h30', 'Mardi', '11h00 - 14h30', 'Mercredi', '11h00 - 14h30', 'Jeudi', '11h00 - 14h30', 'Vendredi', '11h00 - 14h30', 'Samedi', 'Dimanche'];;
1039;Eat Falafel;25 r Tonduti de l'Escarène;06000;NICE;06 95 07 67 45;www.facebook.com/pages/Eat-Falafel/164264754145004;;;;restaurant végétarien;['Lundi', '11h00 - 14h30', '18h00 - 22h00', 'Mardi', '11h00 - 14h30', '18h00 - 22h00', 'Mercredi', '11h00 - 14h30', '18h00 - 22h00', 'Jeudi', '11h00 - 14h30', '18h00 - 22h00', 'Vendredi', '11h00 - 14h30', '18h00 - 22h00', 'Samedi', 'Dimanche', '18h00 - 22h00'];;
1040;Bovis Evelyne;2600 chem St Bernard;06500;CASTELLAR;04 93 28 28 31;http://gaziellobovisevelynesimone.site-solocal.com;français;4.0;;organisation d'événement / terrasse / repas d'affaire / facilité bébé / apéritif dînatoire / repas de groupe / repas de mariage / organisation de réception / fait maison / repas de fêtes / restaurant pour réception / repas d'anniversaire / parking / restaurant repas de groupe / Vente de paniers légumes à la demande / organisation de baptême / Table d'hôte / restaurant d'altitude / Restaurants  / Campings ;;;
1041;TUTTO MIO SARL;1 r Louis Gassin;06300;NICE;04 89 74 15 55;;;;;;;;
1042;GOLDEN SQUARE;2 pl Gare du Sud;06000;NICE;04 89 15 68 66;;;;;;;;
1043;Aglae Romain;3 imp St Michel;06140;VENCE;09 53 18 38 33;;;;;;;;
1044;Lev's;Juan les Pins 12 av Mar Joffre;06160;ANTIBES JUAN LES PINS;04 93 61 16 53;;;;;Traiteurs casher  / Restaurants ;['Lundi', '11h00 - 15h00', 'Mardi', '11h00 - 15h00', 'Mercredi', '11h00 - 15h00', 'Jeudi', '11h00 - 15h00', 'Vendredi', '11h00 - 15h00', 'Samedi', 'Dimanche', '11h00 - 15h00'];43.569645;7.110954
1045;Restaurant Logis Sarrazin;rte Courmes Rd3;06620;GOURDON;04 93 09 68 27;http://www.herafashion.fr;;;;Traiteurs, organisation de réception  / Restaurants ;['Lundi', '10h00 - 17h00', 'Mardi', 'Mercredi', '10h00 - 17h00', 'Jeudi', '10h00 - 17h00', 'Vendredi', '10h00 - 17h00', 'Samedi', '10h00 - 17h00', 'Dimanche', '10h00 - 17h00'];;
1046;Restaurant Hong Yun;4 av Tournelli;06600;ANTIBES JUAN LES PINS;04 93 34 78 04;www.facebook.com/hongyun.fr;Cuisine du Monde;5.0;;Animaux acceptés / Climatisation / Livraison à domicile / Facilité bébé / Plat à emporter;['Lundi', '12h00 - 14h00', ' 15h00 - 00h30', 'Mardi', '12h00 - 14h00', '15h00 - 00h30', 'Mercredi', 'Jeudi', '12h00 - 14h00', '16h30 - 00h30', 'Vendredi', '12h00 - 14h00', '16h30 - 00h30', 'Samedi', '12h00 - 14h00', '15h00 - 00h30', 'Dimanche', '12h00 - 14h00', '16h30 - 00h30\n '];;
1047;Bollyfood;48 r Serbes;06400;CANNES;09 80 58 20 15;http://www.bollyfoodcannes.com/;;;;;;;
1048;La Ratapignata Resto;63 av Ray;06100;NICE;04 92 15 06 39;www.facebook.com;cuisine française;4.0;;pizzeria / restaurant végétarien / animaux acceptés / terrasse / restaurant repas de groupe / accès handicapés / climatisation;['Lundi', 'Mardi', '12h00 - 13h30', '19h30 - 21h00', 'Mercredi', '12h00 - 13h30', '19h30 - 21h00', 'Jeudi', '12h00 - 13h30', '19h30 - 21h00', 'Vendredi', '12h00 - 13h30', ' 19h30 - 21h00', 'Samedi', '12h00 - 13h30', '19h30 - 21h00', 'Dimanche'];;
1049;Restaurant Chez Cane;317 av Fabron;06200;NICE;04 93 86 78 03;www.chezcane.fr;Cuisine française;5.0;;Cuisine traditionnelle / Parking / Cuisine niçoise / Restaurant / Cuisine française / Repas de groupe / Climatisation / Organisation de réceptions / Zone fumeurs / Spécialités niçoises / Terrasse / Animaux acceptés / Restaurants pour réceptions, pour séminaires  / Restaurants ;['Lundi', '12h00 - 14h00', '19h00 - 22h00', 'Mardi', '12h00 - 14h00', '19h00 - 22h00', 'Mercredi', 'Jeudi', '12h00 - 14h00', '19h00 - 22h00', 'Vendredi', '12h00 - 14h00', '19h00 - 22h00', 'Samedi', '12h00 - 14h00', '19h00 - 22h00', 'Dimanche', '12h00 - 14h00', '19h00 - 22h00'];;
1050;Oza Sushi;résid Victor Hugo 15 bd Gén Vautrin;06400;CANNES;09 82 25 53 33;;;;;;;;
1051;O'Key Beach;1 bd Jean Hibert;06400;CANNES;04 93 39 85 00;fr-fr.facebook.com;cuisine française;5.0;2 Boules de glace / Carpaccio d'ananas / Chiffonnade de jambon de Parme / Mixte de salades tomates oignons doux olives / Carpaccio de saumonCroustillants de Chèvre chaud / Escalope de volaille Milanaise;pizzeria / terrasse / parking / facilité bébé / restaurant repas de groupe;;;
1052;EVA SARL;65 r Buffa;06000;NICE;04 83 39 10 48;www.facebook.com;;;;;;;
1053;Renard Corinne;21 bd Esterel, Miramar;06590;THÉOULE SUR MER;09 86 38 40 25;;;;;;;;
1054;LES 3 M;34 av République;06000;NICE;04 83 39 99 24;www.facebook.com;;;La 3M / Montagnarde / Crêpe glâcée Belle Hélène / Fraisière;10-15 euros  / Cuisine française ;['Lundi', '11h00 - 22h00', 'Mardi', '11h00 - 22h00', 'Mercredi', '11h00 - 22h00', 'Jeudi', '11h00 - 22h00\n ', 'Vendredi', '11h00 - 22h00', 'Samedi', '08h00 - 19h00', 'Dimanche'];;
1055;Bocca Croq;13 r Verrerie, Cannes la Bocca;06150;CANNES;06 59 39 31 98;;;;;;['Lundi', '10h00 - 14h30', '17h30 - 21h00', 'Mardi', '10h00 - 14h30', '17h30 - 21h00', 'Mercredi', '10h00 - 14h30', '17h30 - 21h00', 'Jeudi', '10h00 - 14h30', '17h30 - 21h00', 'Vendredi', '10h00 - 14h30', '17h30 - 21h00', 'Samedi', '10h00 - 14h30', '17h30 - 21h00', 'Dimanche'];;
1056;Restaurant Kamogawa;18 r Buffa;06000;NICE;04 93 88 75 88;kamogawanice.com;Restaurant japonais;5.0;boeuf et Légumes ponges dans une marmite et dans un bouillon fumant / Casserole de boeuf et Légumes cuits dans une sauce speciale;Animaux acceptés / Climatisation / Parking / Restaurant repas de groupes / Facilité bébé / Accès handicapés / Restaurants japonais  / Restaurants  / Sushis à emporter ;['Lundi', '11h45 - 13h30', '19h45 - 23h30', 'Mardi', '11h45 - 13h30', '19h45 - 23h30', 'Mercredi', '11h45 - 13h30', '19h45 - 23h30', 'Jeudi', '11h45 - 13h30', '19h45 - 23h30', 'Vendredi', '11h45 - 13h30', '19h45 - 23h30', 'Samedi', '11h45 - 13h30', '19h45 - 23h30', 'Dimanche', '11h45 - 13h30', '19h45 - 23h30'];43.697143;7.262068
1057;Brasserie 53;53 bd Paul Montel;06000;NICE;04 93 98 66 24;www.facebook.com;;;;;;;
1058;Le Mekong;176 av Pugets;06700;SAINT LAURENT DU VAR;04 93 07 10 96;;;;;climatisation;;;
1059;Bistro Inland;701 av Gaston de Fontmichel;06210;MANDELIEU LA NAPOULE;04 93 48 80 70;http://port-inland.com;;;;;;;
1060;Tell Un Ange;47 av Alfred Borriglione;06000;NICE;04 93 96 01 51;http://tell-un-ange.eatbu.com;;;;;['Lundi', '07h00 - 15h00', 'Mardi', '07h00 - 15h00', 'Mercredi', '07h00 - 15h00', 'Jeudi', '07h00 - 15h00', 'Vendredi', '07h00 - 15h00\n ', 'Samedi', 'Dimanche'];;
1061;Mai Bistrot;2 pl Alexandre Médecin;06100;NICE;04 93 52 89 78;;;;;;;;
1062;Brasserie La Fontaine;2 pl Magenta;06000;NICE;04 93 16 15 59;www.facebook.com;;;;plat à emporter / animaux acceptés / restaurant végétalien / terrasse / Zone fumeur / accès handicapés / climatisation / wifi / brasserie;;;
1063;HÔTEL ASTON LA SCALA;12 av Félix Faure;06000;NICE;04 92 17 53 64;http://www.hotel-aston.com/fr/l-aston-club-bar-panoramique-nice-centre-vieille-ville.php;;;;Consigne à bagages / Navette aéroport (en supplément) / Piscine en plein air ouverte en saison / Nombre de salles de réunion : 5 / Services de mariage / Surface de l'espace conférence (mètres) : 700 / Surface de l'espace conférence (pieds) : 7535 / Transfert entre l'hôtel et l'aéroport / Réception ouverte 24 heures sur 24 / Bar/salon / Salles de réunion / Petit-déjeuner disponible (en supplément) / Bagagiste / Accès Internet Wi-Fi gratuit / Nombre total de chambres : 149 / Poste informatique / Nombre d'étages : 5 / Baby-sitting ou garde d'enfants (supplément) / Nombre de restaurants : 2 / Bar en bord de piscine / Établissement non-fumeur / Coffre-fort à la réception / Laverie / Personnel multilingue / Terrasse / Terrasse sur le toit / Espace conférence / Centre d'affaires / Ascenseur / Hôtels  / Bars à thèmes  / Restaurants ;;;
1064;Un Coeur en Provence;7 r Bastion St Rémy;06570;SAINT PAUL DE VENCE;04 89 97 22 89;www.facebook.com;;;;;['Lundi', '12h00 - 14h30', '18h00 - 21h30', 'Mardi', '12h00 - 14h30', '18h00 - 21h30', 'Mercredi', 'Jeudi', '12h00 - 14h30', '18h00 - 21h30', 'Vendredi', '12h00 - 14h30', '18h00 - 21h30', 'Samedi', '12h00 - 14h30', '18h00 - 21h30', 'Dimanche', '12h00 - 15h00'];;
1065;Peixes;4 r Opéra;06300;NICE;04 93 85 96 15;www.facebook.com;;;;restaurant végétarien;['Lundi', '12h00 - 14h00', 'Mardi', '12h00 - 14h00', '19h00 - 22h00', 'Mercredi', '12h00 - 14h00', '19h00 - 22h00', 'Jeudi', '12h00 - 14h00', '19h00 - 22h00', 'Vendredi', '12h00 - 14h00', '19h00 - 22h00', 'Samedi', '12h00 - 14h00', '19h00 - 22h00', 'Dimanche'];43.6959;7.271063
1066;Massimo GIULUCA SARL;2 Av Mar Foch 7 av François de Monléon;06190;ROQUEBRUNE CAP MARTIN;04 93 57 99 25;;cuisine du monde;5.0;;plat à emporter / terrasse / facilité bébé;['Lundi', '19h00 - 23h00', 'Mardi', '19h00 - 23h00', 'Mercredi', '19h00 - 23h00', 'Jeudi', '19h00 - 23h00', 'Vendredi', '19h00 - 23h00', 'Samedi', '19h00 - 23h00', 'Dimanche'];;
1067;TOFANELLI RESTAURATION;77 av Raymond Comboul;06000;NICE;04 93 44 28 65;http://www.restaurant-lasousta.fr;;;;;;;
1068;Pizza Polo;2 chem Chênes;06130;GRASSE;04 93 36 83 35;;restauration rapide;5.0;;pizzeria / restaurant végétarien / plat à emporter / parking / sandwicherie;['Lundi', 'Mardi', '11h00 - 14h00', '17h00 - 21h30', 'Mercredi', '11h00 - 14h00', '17h00 - 21h30', 'Jeudi', '11h00 - 14h00', '17h00 - 21h30', 'Vendredi', '11h00 - 14h00', '17h00 - 21h30', 'Samedi', '17h00 - 21h30', 'Dimanche', '17h00 - 21h30'];43.640797;6.910526
1069;Le Petit Chalet;1 r Maccarani;06000;NICE;09 81 20 11 53;www.restaurant-lepetitchalet.fr;;;;Salons de thé  / Restaurants ;['Lundi', '08h30 - 22h00', 'Mardi', '08h30 - 22h00', 'Mercredi', '08h30 - 22h00', 'Jeudi', '08h30 - 22h00\n ', 'Vendredi', '08h30 - 22h00', 'Samedi', '08h30 - 22h00', 'Dimanche'];;
1070;Hôtel Restaurant Alain Llorca;Qua Souquée 350 rte St Paul;06480;LA COLLE SUR LOUP;04 93 32 02 93;http://www.alainllorca.com;;;;télévision / hôtel avec piscine / animaux acceptés / parking / facilités bébé / climatisation / wifi / restaurant / Hôtels  / Restaurants ;['Lundi', '12h30 - 14h00', '19h30 - 21h45', 'Mardi', '12h30 - 14h00', '19h30 - 21h45', 'Mercredi', '12h30 - 14h00', '19h30 - 21h45', 'Jeudi', '12h30 - 14h00', '19h30 - 21h45', 'Vendredi', '12h30 - 14h00', '19h30 - 21h45', 'Samedi', '12h30 - 13h30', '19h30 - 21h45', 'Dimanche', '12h30 - 13h30', '19h30 - 21h45'];;
1071;Yummy Burger;1 r Opéra;06000;NICE;07 62 94 26 87;www.facebook.com;;;;;;;
1072;Krep (La);Le St Louis 50 av Boutiny;06530;PEYMEINADE;06 34 75 93 91;;;;;Animaux acceptés / Climatisation / Parking / Zone Fumeur / Facilité bébé / Restaurant repas de groupes / Accès handicapés / Terrasse;['Lundi', 'Mardi', '12h00 - 22h00', 'Mercredi', '12h00 - 22h00', 'Jeudi', '12h00 - 22h00', 'Vendredi', '12h00 - 22h00', 'Samedi', '12h00 - 22h00', 'Dimanche', '12h00 - 22h00'];;
1073;Miamici;20 bd Victor Hugo;06000;NICE;04 97 03 22 25;http://mi-amici.com;;;Burratina / Finocchiona Toscana IGP / Acciuga / Carpaccio Manzo / Carpaccio d'Espadon;Cafés, bars  / Restaurants ;['Lundi', '12h00 - 01h00', 'Mardi', '12h00 - 01h00', 'Mercredi', '12h00 - 01h00', 'Jeudi', '12h00 - 01h00', 'Vendredi', '12h00 - 01h00', 'Samedi', '12h00 - 01h00', 'Dimanche', '12h00 - 01h00'];;
1074;Le Petit Caboulot;8 pl Foux;06130;GRASSE;04 93 40 16 01;;cuisine française;5.0;;brasserie;['Lundi', '12h00 - 14h30', '19h00 - 22h00', 'Mardi', '12h00 - 14h30', '19h00 - 22h00', 'Mercredi', '12h00 - 14h30', '19h00 - 22h00', 'Jeudi', '12h00 - 14h30', '19h00 - 22h00', 'Vendredi', '12h00 - 14h30', '19h00 - 22h00', 'Samedi', '12h00 - 14h30', '19h00 - 22h00', 'Dimanche'];;
1075;L'échappée Belle;2 av Hôtel de Ville;06800;CAGNES SUR MER;09 70 95 96 54;;cuisine française;5.0;;Cuisine française ;['Lundi', '08h00 - 18h00', 'Mardi', '08h00 - 18h00', 'Mercredi', '08h00 - 18h00', 'Jeudi', '08h00 - 18h00', 'Vendredi', '08h00 - 18h00', 'Samedi', 'Dimanche'];;
1076;Le Bistrot;725 av Cannes;06210;MANDELIEU LA NAPOULE;04 93 49 10 66;www.facebook.com;cuisine française;5.0;;Cuisine française ;['Lundi', '08h00 - 20h30', 'Mardi', 'Mercredi', ' 08h00 - 20h30', 'Jeudi', '08h00 - 20h30', 'Vendredi', '08h00 - 23h30', 'Samedi', '08h00 - 23h30', 'Dimanche', '08h00 - 23h30'];;
1077;As Pizza;33 bd Ecureuils;06210;MANDELIEU LA NAPOULE;04 89 89 05 46;;restaurant italien;4.0;;pizzeria / plat à emporter / livraison à domicile;;;
1078;Cannelle;32 r Serbes;06150;CANNES;04 93 38 72 79;http://www.cannelle-cannes.com;cuisine française;5.0;Quiche Lorraine & son petit Mesclun / Salade de Crevettes & Avocats, Pamplemousse rose, sauce Cocktail / Filet de Boeuf cuit à la fleur de sel, sauce Bordelaise, Légumes de saison / Filet de Loup cuit sur la peau, pommes grenailles et artichauts violets / Assortiment de Fromages affinés / Salade d?orange;animaux acceptés / terrasse / parking / facilité bébé / restaurant repas de groupe / climatisation;['Lundi', '09h00 - 22h30', 'Mardi', '09h00 - 22h30', 'Mercredi', '09h00 - 22h30', 'Jeudi', '09h00 - 22h30', 'Vendredi', ' 09h00 - 22h30', 'Samedi', '09h00 - 22h30', 'Dimanche'];;
1079;La Station Pizza;143 chem Tourache;06130;GRASSE;07 69 15 89 05;http://www.la-station-pizza.com;;;;;;;
1080;La Taverne;71 av 16 Septembre 1947;06430;TENDE;06 12 98 69 18;http://www.tendemerveilles.com/hebergements-restaurations/item/la-taverne.html;;;;;;;
1081;Citrus;7 r Ste Reparate;06000;NICE;04 93 16 27 93;http://www.citrusnice.fr;;;;restaurant végétarien / terrasse / restaurant végétalien / accès handicapés / wifi;['Lundi', '19h30 - 22h30', 'Mardi', 'Mercredi', '19h30 - 22h30', 'Jeudi', '19h30 - 22h30', 'Vendredi', '19h30 - 22h30', 'Samedi', '19h30 - 22h30', 'Dimanche', '19h30 - 22h30'];;
1082;Abdessalem Hatem;12 bd Henri Sappia;06100;NICE;04 83 55 48 14;www.facebook.com;;;;;;;
1083;Aux Saveurs Des Iles;13 bd Gén Leclerc;06240;BEAUSOLEIL;09 75 22 44 86;;;;;;;;
1084;Jiji shawarma;2 r Maccarani;06000;NICE;07 61 72 92 27;http://www.jijifalafel.jimdo.com/;;;;Sandwich ;['Lundi', '11h00 - 15h00', '18h00 - 20h00', 'Mardi', '11h00 - 15h00', '18h00 - 20h00', 'Mercredi', '11h00 - 15h00', '18h00 - 20h00', 'Jeudi', '11h00 - 15h00', ' 18h00 - 20h00', 'Vendredi', '11h00 - 15h00', '18h00 - 20h00', 'Samedi', '11h00 - 15h00', '18h00 - 20h00', 'Dimanche'];;
1085;Plage De Passable Olimar;Plage De Passable 8 chem Passable;06230;SAINT JEAN CAP FERRAT;04 93 76 06 17;http://plage-de-passable.fr;restaurant méditerranéen;5.0;;animaux acceptés / terrasse / parking / gastronomique / facilité bébé / restaurant repas de groupe / accès handicapés;['Lundi', '12h00 - 17h00', '20h00 - 23h00', 'Mardi', '12h00 - 17h00', '20h00 - 23h00', 'Mercredi', '12h00 - 17h00', '20h00 - 23h00', 'Jeudi', '12h00 - 17h00', '20h00 - 23h00', 'Vendredi', '12h00 - 17h00', '20h00 - 23h00', 'Samedi', '12h00 - 17h00', '20h00 - 23h00', 'Dimanche', '12h00 - 17h00', '20h00 - 23h00\n '];;
1086;LE VERGER;1 r Jean André;06300;NICE;04 93 26 19 70;www.facebook.com;cuisine française;5.0;;animaux acceptés / parking / restaurant repas de groupe / accès handicapés / climatisation;['Lundi', '09h00 - 16h00', 'Mardi', '09h00 - 16h00', 'Mercredi', '09h00 - 16h00', 'Jeudi', '09h00 - 16h00', 'Vendredi', '09h00 - 16h00', 'Samedi', 'Dimanche'];;
1087;Lucky You;5 r Doct Pierre Gazagnaire;06150;CANNES;04 93 68 96 86;http://www.luckyoucannes.com;;;Carpaccio de Filet avec truffe de saison et Parmesan / Secreto de Wagyu / Gambas Rouges du Mediterranée grillees / Homard blue de Bretagne 800g/ 1 Kg Grillée / Glace Maison / Sorbet Maison ou Champagne avec soup de Fruits Rouges;organisation de réception / plat à emporter / animaux acceptés / livraison à domicile / gastronomique / dîner spectacle / climatisation / chef à domicile;['Lundi', 'Mardi', '19h00 - 00h00', 'Mercredi', '12h00 - 15h00', '19h00 - 00h00', 'Jeudi', '12h00 - 15h00', '19h00 - 00h00', 'Vendredi', '12h00 - 15h00', '19h00 - 00h00', 'Samedi', '12h00 - 15h00', '19h00 - 00h00', 'Dimanche', '12h00 - 15h00', '19h00 - 00h00'];;
1088;Le Poisson Rouge;1111 rte Cagnes;06480;LA COLLE SUR LOUP;04 93 58 20 63;;;;Burrata de bufala Campana / Friture de petits calamars / Petits gnocchis à la crème de gorgonzola avec éclats de noisettes caramélisés / Raviolis piémontaises au jus de rôti de boeuf / Entrecôte d'Angus irlandais;31-45 euros ;;;
1089;LEA;Ens Le Front De Neige Isola 2000;06420;ISOLA;04 93 03 00 67;;;;;;;;
1090;Andrea SARL;455 prom Anglais;06000;NICE;04 93 72 13 82;www.facebook.com;;;;organisation de réception / animaux acceptés / terrasse / repas d'affaire / Zone fumeur / restaurant repas de groupe / accès handicapés / climatisation / brasserie;['Lundi', '07h30 - 15h30', 'Mardi', '07h30 - 15h30', 'Mercredi', '07h30 - 15h30', 'Jeudi', '07h30 - 15h30', 'Vendredi', '07h30 - 15h30', 'Samedi', 'Dimanche'];;
1091;Piz'Zatti;193 rte Bord de Mer;06270;VILLENEUVE LOUBET;04 92 02 10 21;http://www.pizzatti-villeneuveloubet.fr;cuisine française;5.0;La Banane Nutella / La Nutella / LA BUFFALA / LA CAMPAGNOLA / César / L'Italienne;pizzeria / livraison à domicile;['Lundi', '12h00 - 14h00', '19h30 - 21h00', 'Mardi', '12h00 - 14h00', '19h30 - 21h00', 'Mercredi', '12h00 - 14h00', '19h30 - 21h00', 'Jeudi', '12h00 - 14h00', '19h30 - 21h00', 'Vendredi', '12h00 - 14h00', '19h30 - 21h00', 'Samedi', '12h00 - 14h00', '19h30 - 21h00', 'Dimanche', '12h00 - 14h00', '19h30 - 21h00'];;
1092;Metm Bistrot Chaud Vin;6 r Chauvain;06000;NICE;04 93 16 81 26;http://www.bistrotchaudvin.fr;cuisine française;4.0;Beignet de fleur de courgette / Salade d'artichauts violet, pain bagnat de tomates / Cabillaud juste rôti aux artichauts violets, girolles et lamelles de chorizo ibérique bellota / Magret de canard de la ferme Pountun aux poires pochées au vin rouge, potimarrons rôtis et sauce aux noix / Crème brûlée au miel et romarin / Dacquoise framboise et fraise;organisation de réception / animaux acceptés / bistrot / repas d'affaire / facilité bébé / restaurant repas de groupe / accès handicapés / climatisation;['Lundi', '12h00 - 14h00', '19h00 - 22h30', 'Mardi', '12h00 - 14h00', '19h00 - 22h30', 'Mercredi', '12h00 - 14h00', '19h00 - 22h30', 'Jeudi', '12h00 - 14h00', '19h00 - 22h30', 'Vendredi', '12h00 - 14h00', '19h00 - 22h30', 'Samedi', '12h00 - 14h00', '19h00 - 22h30', 'Dimanche', '12h00 - 14h00', '19h00 - 22h30'];;
1093;49 STREET;49 r Rossini;06000;NICE;09 73 52 58 47;http://www.le49street.com;;;L'Assiette Premium / Sandwich Le 49 / Ananas coupé / Mousse au chocolat maison;10-15 euros ;['Lundi', '11h30 - 15h00', '19h00 - 22h00', 'Mardi', '11h30 - 15h00', '19h00 - 22h00', 'Mercredi', '11h30 - 15h00', '19h00 - 22h00', 'Jeudi', '11h30 - 15h00', '19h00 - 22h00', 'Vendredi', '11h30 - 14h00', 'Samedi', 'Dimanche', '11h30 - 15h00', '19h00 - 22h00'];;
1094;Le Bistrot Des Jardins;14 av Boyer;06500;MENTON;04 93 28 28 09;www.lebistrotdesjardins.com;;;;animaux acceptés / terrasse / restaurant repas de groupe / accès handicapés / climatisation;['Lundi', 'Mardi', '12h00 - 14h00', '19h30 - 21h30', 'Mercredi', '12h00 - 14h00', '19h30 - 21h30', 'Jeudi', '12h00 - 14h00', '19h30 - 21h30', 'Vendredi', '12h00 - 14h00', '19h30 - 21h30', 'Samedi', '12h00 - 14h00', '19h30 - 21h30', 'Dimanche', '12h00 - 14h00'];;
1095;Bell Italia;11 av Camp Long;06400;CANNES;04 22 08 93 82;;;;;Italienne  / Cuisine du monde ;;;
1096;LA TARTANE;5 prom Plage;06800;CAGNES SUR MER;04 93 20 73 18;;cuisine française;3.0;;animaux acceptés / terrasse / parking / Zone fumeur / restaurant repas de groupe / accès handicapés / brasserie;['Lundi', '10h00 - 14h00', '18h00 - 22h30', 'Mardi', '10h00 - 14h00', '18h00 - 22h30\n ', 'Mercredi', '10h00 - 14h00', '18h00 - 22h30', 'Jeudi', '10h00 - 14h00', '18h00 - 22h30', 'Vendredi', '10h00 - 14h00', '18h00 - 22h30', 'Samedi', '10h00 - 14h00', '18h00 - 22h30', 'Dimanche'];;
1097;L'annexe;11 r Lépante;06000;NICE;09 61 59 67 09;www.facebook.com;;;;animaux acceptés / terrasse;['Lundi', '07h30 - 20h30', 'Mardi', '07h30 - 20h30', 'Mercredi', '07h30 - 20h30\n ', 'Jeudi', '07h30 - 20h30', 'Vendredi', '07h30 - 20h30', 'Samedi', '07h30 - 20h30', 'Dimanche'];;
1098;Pizza Gilou;3 r Bonaparte;06300;NICE;04 92 27 74 63;www.facebook.com;;;;pizzeria / plat à emporter / parking / livraison à domicile;['Lundi', '17h30 - 22h00', 'Mardi', '17h30 - 22h00', 'Mercredi', '17h30 - 22h00', 'Jeudi', '17h30 - 22h00', 'Vendredi', '17h30 - 22h00', 'Samedi', '17h30 - 22h00', 'Dimanche', '17h30 - 22h00'];;
1099;Les Larmes de Bacchus;9 r Fontvieille;06600;ANTIBES JUAN LES PINS;07 60 49 36 00;www.facebook.com/pages/Les-Larmes-de-Bacchus/148251675240275?fref=nf;;;;;;;
